text_clean,label_bin,rating
hotel fallos piscina poza pequeña mejor tamaño bañera sucia terraza minúscula habitaciones días personas limpieza habitaciones deficiente bañera pelos sábanas cambiar dias horario limpieza hora llegas tarde habitaciones hacer disponen zona dejar cargar equipaje acera parking concertado caro lejano buffet bueno atención personal maravillosa,0,2
melia conocía reapertura impresionante falta personal baja calidad servicios producto pesar esfuerzo personal hace meliá granada hotel ordinario solo destaca extraordinaria situación ciudad marca actitud falta respeto fiel clientela corazón espero deseo pongan urgentemente marcha medidas necesarias recuperar calidad digna marca,0,2
fata actualizarlo check online funcionó hotel proceso lento equivocación habitación faltaban servicios premium habitación baño antiguo paredes papel pedir cambio habitación ruido,0,2
deplorable pésima habitación ruidosa vieja pésimo hotel precios sospechosamente bajos ofrecen web deplorable tres estrellas representante cadena meliá mejor alojarse grupo hotelero,0,1
habitación conversaciones vecino ruido cisternas reservé directamente web hotel habitación individual classic guestroom sola noche días anticipación pedí expresamente habitación silenciosa dieron grande dos camas unidas dos literas pensé equivocado viajaba sola genial hotel vuelvo agotada tarde después larga visita alhambra generalife quiero descansar rato cenar imposible vecino habitación lado hablar teléfono escucho nítidamente conversación incluso cuchicheo voz habla sabe enterado cómo van negocios barcelona hablar teléfono fin minutos bajo,0,2
nefasta recepción empleado recepción extremadamente mal educado preguntas sibre tipo localización habitación asignado llamó indirectamente mentirosos ofreció tipo habitación ninguna solución,0,1
peor hotel puedes alojar nunca particular hotel tratan fastidiarme pues consiguieron asomo sra bermejo directora victoria nunca alojaré gracias hotel,0,1
hotel decepcionante ciudad deslumbrante parece menos hotel concreto categoría collection decidido pandemia ocasión ideal bajar nivel servicio límites comprensibles hotel estrellas cocina cafeteria ciudad cerrada noche puede tomar siquiera bocadillo pedir room service colmo nevera habitación dos solitarias aguas gas envase pet unidad excusa pandemia fantastico buffet estandarte tradición enseña rastro cabeza tres embutidos cafe leche zumo suma decepción reflexión marcha buscar alternativas,0,2
estropeo ruido hotel personal recepcion amable situacion estrategica seguramente mejores hoteles granada pocos metros monumentos principales lado calles emblematicas monasterio san jeronimo basilica juan dios desayuno solo correcto hotel varios edificios lado parte trasera catedral siglo posee alguna ruina estropeo nota mal tema ruido agravado paso trafico encima alcantarilla habitacion dando calle san jeronimo aparte estancia tres noches varios clientes pidieron cambio habitacion seria lastima,0,2
cutre hotel paso cutre desayuno escaso baja calidad entorno oscuro poligono industrial tipico hotel paso autopista reservamos smartbox verdad cad vez mas smartbox mas mas cutres timo,0,2
mantenimiento descuidado hotel aparentemente nuevo primera noche pasamos horrible somier completamente hecho polvo sonando cada vez movías incluso pestañas conseguimos descansar bien cierto cambiaron habitación ningún tipo problema dieron alcachofa ducha mantenía teniéndola sujetar mano ducharnos comunicación centro autobús buena lástima aparentemente parece hotel agradable acogedor mantenimiento habitaciones dejan poquito desear mala experiencia,0,2
busca hotel aunque estrella baño sucio viejo escurriduras pis taza water según entramos dejar maleta vacío suelo además dicen dices van limpiar habitación cambiar toallas cada dos días guarrada sola estantería baño vaso tan siquiera plástico ruido,0,1
engaño totalmente habitación vendieron triple ratonera después pido porfavor cama matrimonio dormíamos marido hija cama llegó encuentro camas individuales abren sentarte bajo quejarme primer momento oigo cliente dicen completo venir cenar pido almohada comento problema pueden darnos bajera unir camas unas bridas contesta chico bridas sabe bajeras comento pedí especifique cama matrimonio empieza soltarme rollo bajo disponibilidad cosa digo ningún momento dijo individuales,0,1
claustrofóbico acabo llegar hotel amigas alojamos habitaciones dobles supuestamente dos llegado dado habitación parece bien cuarto escoba básicamente especie pasillo ventana cristal ahumado patio interior absolutamente claustrofóbico obviamente habitaciones aparecen web embargo llegado amigas pagado mismo dado habitación ver absolutamente balcón habitación triple bajado reclamar dicen sienten pueden darnos habitación todas reservadas vergonzoso ahí dejo diferencia ambas habitaciones,0,1
desastre cama hundía mitad aire perdía agua pedimos glovo dejaron subir repartidor zona ascensor acceder habitaciones tarjeta pedir toallas nuevas cada día cuesta dartelas único bueno localización precio pagando seguro sitios mejores,0,1
buen hotel pésimo personal hotel gran limpieza gran diversidad comida amabilidad personal brilla ausencia creo trato cercano cliente quizás sido experiencia espero ninguno trabajo cara público mundo gusta hablen forma cercan,0,2
absoluta decepción habitación sucia olía mal muebles desvencijados butaca vieja llena manchas cama solo sábanas camastro bidé asqueroso lleno porquería increíble puede ver fotografías peor hotel estrellas vida dejéis engañar fotos web reales dejo colgado tripadvisor,0,1
opinión hotel barcelo carmen granada bien situado habitaciones necesitan ser remodeladas molduras roda pies rotas paredes necesitaban ser pintadas mobiliario antiguo garaje pequeño plazas minusculas cuales veces difícil salir personal general amable,0,2
decepcionado hotel antiguo renovado habitaciones pasillos habitaciones quedado bonitas deficientes ser hotel estrellas baños poseen extracción forzada empañan fácilmente evacuan olores aislamiento acústico inexistente oye solo habitación lado sino ocurre pasillo habitaciones hace falta chilles oye simple conversación centro ubicación buena,0,2
habitación hobbit habitación pequeña cama pequeña aún único bueno céntrico pagar noche hotel dormir fatal merece pena recepcionistas amables habitación vistas decepción esperábamos cosa precio,0,1
terrible recepción granada enero alojándonos hotel bien menos recepción entrada jueves chico recepción faltó respeto cero ayuda parking coche,0,2
allá hotel debe dormir bien sido caso según indican temperatura habitaciones modo invierno carteles debe ser queja repite aconsejan abrir ventanas calor habitación pesar tener día abierta ventana puede poner aire acondicionado siglo xxi podría entender hostal lugar hotel estrellas supone mes año temperatura exterior centro institucional ocurren cosas sino privado paga dando habitación patio interior muchas ventanas abiertas noche habla problema general ruido etc lado,0,2
sobra estrella llegar lobby recepción parece correcto conforme subir habitación queda pequeña comparación fotos publican web portales personal momento siendo atento amable recepción camareras piso desayuno buffet ofrecen opinión queda corto veo poca variedad justito ducha agua sale bastante imposible evitarlo mejorar además extractor baño hace bastante ruido vistas habitación tocado nulas patio interior feo cierto oye prácticamente habitación mejorar piscina pequeña estrellas,0,2
decepcionante desgracia esperábamos buen alojamiento convirtió sensación ser estafados impresión vendieron peor habitación standard pequeña oscura ventana casi impracticable típico protestas clavan lástima recomendaré nunca,0,1
minivacaciones familia pasando días familia hotel centro granada reservadas habitaciones vistas pésimas daba patio fábrica abandonada pudimos cambiar habitaciones parecer todas daban mismo sitio mobiliario estropeado puerta baño cierra bien paredes hacía falta mano pintura mencionar molesto fué escuchar continuamente ruido habitaciones pasillo noche atención buena alguna parte personal camareros camarera pisos recepcionista chocó actitud recepcionista tarde recuerdo nombre preguntarle daba escasa información tampoco molestaba saludar,0,2
política egoísta ilegal hotel niega devolverme dinero encontrarse cerrado debido situación actual coronavirus además comentan pueden devolverme dinero alegando cerrar instalaciones dispondrán ningún ingreso período política completamente ilegal nula consideración cliente,0,1
puro interés económico reserva urban dream hotel granada reembolsable compromiso ciudad puedo faltar casualidad veo página web hotel cerrado abril debido alarma podrán hospedarme fecha solicitado pagado comentan teléfono único puedo hacer cambiar fecha aunque cerrados van devolver dinero nadie según tarifa puedo cancelar resulta cancelando reserva cerrados práctica debería totalmente prohibida penalizada falta tacto pésimo trato cliente puro interés económico aprovechando situación indignante,0,1
solidaridad nula reserva día marzo debido situación ciudad madrid casos aumento coronavirus vimos obligados cancelar reserva respuesta hotel pudo ser peor negaron situación tan crítica funcionando total normalidad pese indicaciones realizar viajes siendo madrid hotel quedó cantidad íntegra dio ninguna solución luego respuesta responsable reflejando único interés económico pensando salud cliente posible contagio demás,0,1
